iter	Passed	Remaining
1070	53578	946950
1071	53633	947000
1072	53688	947028
1073	53739	946996
1074	53791	946976
1075	53838	946884
1076	53888	946828
1077	53937	946765
1078	53986	946698
1079	54034	946596
1080	54081	946504
1081	54129	946411
1082	54178	946354
1083	54227	946274
1084	54275	946197
1085	54324	946123
1086	54374	946075
1087	54423	946005
1088	54470	945901
1089	54518	945826
1090	54567	945749
1091	54614	945643
1092	54661	945554
1093	54711	945492
1094	54761	945442
1095	54808	945348
1096	54856	945261
1097	54903	945168
1098	54951	945077
1099	54999	944998
1100	55047	944906
1101	55095	944814
1102	55144	944754
1103	55194	944713
1104	55242	944630
1105	55289	944516
1106	55335	944406
1107	55386	944367
1108	55433	944270
1109	55481	944191
1110	55529	944103
1111	55577	944015
1112	55626	943945
1113	55674	943865
1114	55724	943814
1115	55782	943906
1116	55838	943963
1117	55891	943962
1118	55944	943960
1119	55993	943889
1120	56043	943837
1121	56090	943745
1122	56140	943685
1123	56188	943611
1124	56241	943601
1125	56287	943491
1126	56335	943399
1127	56383	943326
1128	56431	943236
1129	56480	943178
1130	56529	943109
1131	56578	943036
1132	56626	942965
1133	56676	942916
1134	56726	942860
1135	56775	942792
1136	56823	942716
1137	56874	942671
1138	56921	942583
1139	56968	942481
1140	57017	942404
1141	57065	942332
1142	57116	942290
1143	57164	942211
1144	57211	942111
1145	57260	942047
1146	57306	941938
1147	57356	941893
1148	57406	941835
1149	57452	941729
1150	57499	941630
1151	57547	941549
1152	57594	941444
1153	57642	941356
1154	57689	941261
1155	57741	941247
1156	57792	941211
1157	57840	941136
1158	57889	941072
1159	57936	940966
1160	57982	940854
1161	58032	940798
1162	58083	940773
1163	58135	940755
1164	58187	940731
1165	58237	940694
1166	58288	940656
1167	58337	940595
1168	58389	940576
1169	58437	940496
1170	58487	940444
1171	58538	940407
1172	58588	940356
1173	58639	940322
1174	58687	940255
1175	58738	940212
1176	58792	940223
1177	58849	940299
1178	58900	940255
1179	58950	940210
1180	58999	940150
1181	59046	940056
1182	59097	940009
1183	59145	939941
1184	59196	939902
1185	59248	939882
1186	59300	939866
1187	59349	939803
1188	59400	939768
1189	59449	939698
1190	59497	939615
1191	59545	939537
1192	59595	939482
1193	59644	939421
1194	59693	939354
1195	59742	939289
1196	59790	939208
1197	59842	939190
1198	59892	939150
1199	59941	939089
1200	60006	939268
1201	60055	939204
1202	60104	939132
1203	60153	939068
1204	60200	938984
1205	60251	938946
1206	60300	938883
1207	60349	938816
1208	60397	938731
1209	60445	938648
1210	60492	938561
1211	60540	938478
1212	60590	938421
1213	60636	938320
1214	60682	938207
1215	60734	938190
1216	60783	938121
1217	60833	938067
1218	60880	937984
1219	60930	937937
1220	60980	937882
1221	61029	937817
1222	61077	937739
